,West onshore wind,Houston solar,South solar,North onshore wind
60,0.41583646734238405,0.48664196286677797,0.5050796239193195,0.3077454182491036
61,0.3847160405356717,0.3539299471641313,0.34089253849244544,0.4690062277964601
62,0.36438220164072804,5.696399622814743e-17,5.817917544213397e-17,0.4634256951546287
63,0.3548499895581103,0.0,0.0,0.36909996119020794
64,0.462861800663271,0.0,0.0,0.25280276976622185
65,0.45766684211490094,0.0,0.0,0.4011488531263789
66,0.45987276203853245,0.0,0.0,0.5437050969686816
67,0.12336946125113052,0.37045496941035594,0.33760431693169884,0.6010550444708335
68,0.4479610883175702,0.4621191621607973,0.4751791349584207,0.3863108076686624
69,0.23120446144864915,0.31904972345700355,0.35093141496647595,0.23078161243987838
70,0.44018721034364355,5.906942856949479e-17,6.10513685861882e-17,0.45959155398553886
71,0.5142181342227088,0.0,0.0,0.3391720878201573
72,0.28322875118119084,0.0,0.0,0.47015672659614993
73,0.3708877936413717,0.0,0.0,0.4251730883774043
74,0.3583434988059391,0.0,0.0,0.3299346587350538
75,0.5506090434513224,0.36604999986372766,0.30786165465510446,0.4328903019415804
76,0.4277818578384461,0.4633671306762899,0.4586499300031009,0.5491129060166715
77,0.5698988039322757,0.32107403164210313,0.3250412805234182,0.38215046697891797
78,0.41722808273478473,6.131102947071143e-17,5.4447538550931236e-17,0.2723721460955082
79,0.3913108839392243,0.0,0.0,0.2082014490159767
80,0.382956862478491,0.0,0.0,0.2989197155317421
81,0.4791485975795374,0.0,0.0,0.35633576147670554
82,0.2447939712648658,0.0,0.0,0.5005625046811261
83,0.4358837832058547,0.35523010737460614,0.3340536913470453,0.31526446087264154
84,0.4115579467166037,0.4557881632282458,0.4112939636680989,0.5739377796623637
85,0.46989127036958034,0.3447765374140336,0.33207148745581017,0.2636341665696846
86,0.3573660236308036,5.66329604998812e-17,5.816749165114847e-17,0.609284793473891
87,0.26347594423753673,0.0,0.0,0.5399012433292509
88,0.37714074284289334,0.0,0.0,0.3905223002897227
89,0.2893348258996855,0.0,0.0,0.23284952530956063
90,0.22630586096336772,0.0,0.0,0.41328967602387406
91,0.5003311269350691,0.3377900406648052,0.32156637349482026,0.38893478298786927
92,0.47673823949158334,0.44864192631588823,0.4910355558278162,0.2914033599170239
93,0.4443279731858773,0.3513735424478584,0.36893746375118147,0.4267198415112641
94,0.5066985175455045,5.967692616698427e-17,5.819976207448919e-17,0.29404136236535905
95,0.30111568975612735,0.0,0.0,0.2961282940815617
96,0.23354964170503004,0.0,0.0,0.35629319252492
97,0.3908712817369475,0.0,0.0,0.3403833765471816
98,0.3843374328827573,0.0,0.0,0.6269031245643513
99,0.3436446877407451,0.3113293769858345,0.38160882471283397,0.37430279611779693
100,0.41110254750456876,0.46612551983083944,0.45761003695786,0.4631755639927959
101,0.3367137447972935,0.3416563203660883,0.3398140921255098,0.41242650863878816
102,0.1930605276464724,5.827774409386594e-17,6.262097419159985e-17,0.41193607850804276
103,0.32375659033837595,0.0,0.0,0.4107830997788452
104,0.26326473376672527,0.0,0.0,0.46503839909772327
105,0.4212802610337997,0.0,0.0,0.4247600614345716
106,0.3537251814842383,0.0,0.0,0.4418182367969358
107,0.5392786012868126,0.35883994581894163,0.3845592441119353,0.4339631607195214
108,0.5797152640350904,0.4959420549722407,0.49189254282161315,0.4054868720743064
109,0.46605359117389805,0.33580184307727,0.3298168450420893,0.30693566570663966
110,0.221799632238779,5.445522416017667e-17,5.5255345775103174e-17,0.3708154126950909
111,0.5186350537606114,0.0,0.0,0.39224219139926075
112,0.5347012322820439,0.0,0.0,0.4173456429019469
113,0.4002214418110579,0.0,0.0,0.41637086797928746
114,0.5518482101494134,0.0,0.0,0.3962600927710069
115,0.373174876875596,0.28901981963248463,0.3416453498872053,0.422634400360674
116,0.23293100063090127,0.4707207723441852,0.48871708206715303,0.36419094566078103
117,0.32231394681810444,0.33158802546128663,0.3212947582394107,0.4296647897809202
118,0.5500592738491431,5.753863460869733e-17,5.647697073124663e-17,0.35501636445325524
119,0.2192343983191165,0.0,0.0,0.38639848450001085
120,0.37729392735170053,0.0,0.0,0.47742210349680636
121,0.4019693919281687,0.0,0.0,0.32761911162990554
122,0.3684707816329627,0.0,0.0,0.4794377441207923
123,0.38420284261043597,0.3065422036560342,0.3608299133415479,0.43187602058268476
124,0.42699311945336416,0.4682839644305617,0.4816489725616018,0.6218875659878194
125,0.3423387684006748,0.3756832072835914,0.3349709899594052,0.37692496974779655
126,0.23513594944175797,5.943524394526952e-17,5.890929034538169e-17,0.4468582574736577
127,0.39005819688849314,0.0,0.0,0.37009034776974525
128,0.48487668142176055,0.0,0.0,0.23870957234591395
129,0.4857104784782018,0.0,0.0,0.34668431706094527
130,0.33899288330947497,0.0,0.0,0.5080135405912956
131,0.30363043507509213,0.3332954911333681,0.35500932777244093,0.3854837805520324
132,0.3915476418329783,0.4761605643187975,0.5064154463606085,0.19794079856449473
133,0.5555323775924261,0.3589501879864619,0.31476217267509266,0.39561292492040934
134,0.4420998310732179,5.856280374117518e-17,6.290107601381893e-17,0.2683063933821623
135,0.43914969429228307,0.0,0.0,0.3819349998725316
136,0.46670949574129883,0.0,0.0,0.5328385087025512
137,0.4410136602502044,0.0,0.0,0.4758827350786361
138,0.43221106219530003,0.0,0.0,0.5738157903079399
139,0.49516769366314256,0.32372297494838953,0.35392887223817665,0.37278580185389665
140,0.36553359701214017,0.49069770395295287,0.46873891875597046,0.40583357407038895
141,0.25749070286171366,0.3590737003937024,0.3128996056915744,0.2944933843175678
142,0.45002349402518166,5.991886416116015e-17,5.558740196431299e-17,0.30931945605873984
143,0.49271081457326826,0.0,0.0,0.2762485207697277
144,0.26606988292220046,0.0,0.0,0.24722077993660788
145,0.48129842853499005,0.0,0.0,0.5356919428265341
146,0.5883960550678154,0.0,0.0,0.21112345422635417
147,0.4288816601176879,0.297390392757692,0.36085995264866483,0.5661201707738557
148,0.3385192652548218,0.48109227767355345,0.48141977179195156,0.5449253762210196
149,0.4114081476460756,0.32062938381491424,0.34266631493808203,0.44908554784129984
150,0.32283968003773345,6.199817365011785e-17,5.5094310157973217e-17,0.26644235004839667
151,0.3074332692977598,0.0,0.0,0.21088876914907925
152,0.42136620862936086,0.0,0.0,0.32320743377585015
153,0.23888805783481346,0.0,0.0,0.46177305097179544
154,0.27608131652417667,0.0,0.0,0.4207805725174668
155,0.43119009337519726,0.3494389121500469,0.3285462449412554,0.32491105582832724
156,0.4182433548821563,0.49249510728864293,0.47612992481440725,0.5352946872390484
157,0.4336164630417966,0.3250385305790607,0.34434560467744196,0.5676993381559567
158,0.5655703407505455,5.640936496718959e-17,5.593466332060292e-17,0.35538788550074685
159,0.37971240894538516,0.0,0.0,0.3801946956975376
160,0.4380051448810679,0.0,0.0,0.2273030614846388
161,0.30184783972172163,0.0,0.0,0.3579624616722813
162,0.4974081030704349,0.0,0.0,0.4716583345188806
163,0.37676204677211705,0.3310615258928318,0.313698168055127,0.4648867873089626
164,0.42775641997689057,0.523002299055962,0.5068304295223642,0.36984755179781054
165,0.38851627077626866,0.3467901508471058,0.35055165711054787,0.3719767824355401
166,0.4814853533389915,5.925970599261784e-17,5.709809522268132e-17,0.3334668561931332
167,0.23840347784568486,0.0,0.0,0.3415546619113463
168,0.14998955570951072,0.0,0.0,0.42063689942282734
169,0.3781833528978186,0.0,0.0,0.20277291406969883
170,0.4675929517327199,0.0,0.0,0.4133048745614153
171,0.4447535601873611,0.3544565525104785,0.3389170609919395,0.46452417616918
172,0.5439602497835987,0.501693148493177,0.5085982603204153,0.3636913574780998
173,0.44326389002457794,0.32515366252730565,0.32933637039562064,0.35159331821012296
174,0.3219285859850287,6.179962917073289e-17,6.094362632954855e-17,0.3332739750894697
175,0.13698460719264302,0.0,0.0,0.32162162525289506
176,0.35469300926776876,0.0,0.0,0.3790126104723279
177,0.5024333363486668,0.0,0.0,0.41253771192426536
178,0.3816458612917719,0.0,0.0,0.21079920793510343
179,0.43246946249066337,0.3320781329846767,0.31416082649158555,0.49492547327011577
180,0.46298666498915425,0.5068485751631212,0.47703984937906496,0.3918507511237875
181,0.2981081986979054,0.3315230096480769,0.34223294694514983,0.5929337536697403
182,0.4407478223511723,5.883284379284971e-17,6.269697070501896e-17,0.2592593787974197
183,0.5333496151230576,0.0,0.0,0.28290598524745386
184,0.361239002370639,0.0,0.0,0.3582294397016535
185,0.2868270988123458,0.0,0.0,0.44105608596417956
186,0.41428664172897506,0.0,0.0,0.22587001169402224
187,0.20729513013468914,0.33385595087147807,0.32003411850132213,0.34682353578396535
188,0.45463707082883403,0.47379645480031507,0.4858418142473135,0.48007876048855674
189,0.4449609787604339,0.3414245152902174,0.35116175982852804,0.30492114635232176
190,0.5460839669445359,5.979291591060921e-17,6.335943720742701e-17,0.5155229751976024
191,0.35033406173891346,0.0,0.0,0.32434518111066873
192,0.419450239125781,0.0,0.0,0.2886643851769443
193,0.3136860985081402,0.0,0.0,0.4608393345256823
194,0.3853854001298189,0.0,0.0,0.5817898508647714
195,0.27729636508051053,0.3446596308342423,0.3488991277765312,0.47145453462111997
196,0.4015491500540032,0.5072456039920813,0.5110878230037494,0.5470710521046527
197,0.3692839933948739,0.34156927717525004,0.3390862737031045,0.5674784428104267
198,0.4085216819200235,5.401446173383582e-17,5.891246210167244e-17,0.2864158373183761
199,0.3074552207134665,0.0,0.0,0.46365404215268907
200,0.3870028469272421,0.0,0.0,0.22632126089937812
201,0.36654350970456273,0.0,0.0,0.44237176844396775
202,0.38794477987097425,0.0,0.0,0.41396292964944376
203,0.4379177478616323,0.34286478098836026,0.3093370263965266,0.5541765355695355
204,0.4251470129326267,0.4963157664240822,0.48413127531072986,0.5383198699994098
205,0.47599891917049314,0.3308435371903265,0.3712175365967476,0.4568598503187695
206,0.3666040084167494,5.948027318208485e-17,6.099678935239213e-17,0.4085111017780147
207,0.334892980353029,0.0,0.0,0.4207183829375244
208,0.36063939287010477,0.0,0.0,0.38489722451648195
209,0.3284669291303245,0.0,0.0,0.3938137667036334
210,0.385155434893353,0.0,0.0,0.5654043614752644
211,0.6330492121217469,0.35448399900714495,0.30404562728321305,0.5862223227822414
212,0.3298786681804335,0.4669336980585893,0.48950410451596055,0.4069806244797995
213,0.37206770742649287,0.3272934516585184,0.36526286423910315,0.42369698111549825
214,0.3399712710518583,6.461198397816536e-17,6.038584842426592e-17,0.3868856598561048
215,0.3452161795899838,0.0,0.0,0.20876349662070426
216,0.3456332357135493,0.0,0.0,0.34511360884018816
217,0.4278943801590852,0.0,0.0,0.5599407901417955
218,0.2501660633334022,0.0,0.0,0.34620598596940055
219,0.5336875172901857,0.34894784828154224,0.32933552258391563,0.6414247162671154
220,0.48444185343680135,0.449434518250535,0.5347275009678034,0.5383962044315198
221,0.27568321143067176,0.363281090380223,0.35242968912435585,0.4401201850916061
222,0.15184943930614866,6.19258693375831e-17,5.666608947070815e-17,0.43484149519903087
223,0.27226315542284507,0.0,0.0,0.2782497004034826
224,0.35451274238214714,0.0,0.0,0.35225651330238916
225,0.6580217818295333,0.0,0.0,0.5441325029926317
226,0.47553149189347954,0.0,0.0,0.35975286147869884
227,0.24923362704231003,0.37081785375980475,0.2966094530021123,0.5361057676553358
228,0.3522402449059578,0.5133117247256865,0.5211295606402364,0.2835017764523463
229,0.3946713483331575,0.32954897397725025,0.352399081009048,0.2801767507129547
230,0.40414774395466907,6.146826650267323e-17,5.993522151789457e-17,0.568917855083491
231,0.23851770592941346,0.0,0.0,0.3688088773364233
232,0.3652877737666974,0.0,0.0,0.3249368078649695
233,0.3282360862389459,0.0,0.0,0.5362740826998962
234,0.3108373471753647,0.0,0.0,0.5457953589319468
235,0.45595956466989535,0.34257212902486767,0.3150489635407011,0.5220754565257237
236,0.4986009207798786,0.49390461193938157,0.4917608564475234,0.36422341149438575
237,0.4841041276961619,0.3371531174297232,0.3446535078678813,0.3713082424062324
238,0.43622543167779115,6.06334727208594e-17,5.5157793560000246e-17,0.40994967893687656
239,0.3202630466859737,0.0,0.0,0.4394399342147237
240,0.45023436467121,0.0,0.0,0.32793103112300565
241,0.4308980357708846,0.0,0.0,0.41706630302252545
242,0.4345999836912535,0.0,0.0,0.4479449254757928
243,0.36882327979027596,0.3535036577687898,0.3711055184050557,0.5586695675979811
244,0.37151818266189934,0.49327867890804417,0.5105687279586419,0.4966523782895641
245,0.4073812855729112,0.32879030701806017,0.33287626501038364,0.2493124274769267
246,0.6227668352234095,6.181532235817542e-17,6.091187994641277e-17,0.3574163576763208
247,0.4001168399695948,0.0,0.0,0.2771142549621141
248,0.3176383163763602,0.0,0.0,0.4355659086625562
249,0.3167314255400409,0.0,0.0,0.49228570508748964
250,0.37200691220696136,0.0,0.0,0.43133917203360606
251,0.6476997147918918,0.316594510310041,0.34656820657745696,0.40315766697420025
252,0.3812579088779854,0.5073275589606777,0.4503241768696084,0.4281005527761799
253,0.4906574234980137,0.3361426597008229,0.3465308735567668,0.42086229738476066
254,0.34116434205425317,6.12340828990762e-17,5.628879862919944e-17,0.31474720142969814
255,0.39608882416494806,0.0,0.0,0.24809925996004864
256,0.4578946647796996,0.0,0.0,0.17370623312329203
257,0.34274305583343134,0.0,0.0,0.5266515539883122
258,0.35703537883474323,0.0,0.0,0.47078316861351677
259,0.5958203102599569,0.3464205055950762,0.3430149890808445,0.46618444194884107
260,0.5196058337395999,0.47597052883950847,0.4905022158074355,0.5476664330453151
261,0.4790005726834966,0.340241051872793,0.3333075444056855,0.2743865398451821
262,0.45744776669111875,5.907269011536895e-17,5.587801808856692e-17,0.2051570497933255
263,0.4158908896455303,0.0,0.0,0.40835653246633274
264,0.5804458931472394,0.0,0.0,0.4079954493740759
265,0.40427234545304497,0.0,0.0,0.22675083429805393
266,0.47882095542101766,0.0,0.0,0.4570468249149729
267,0.284790222405928,0.37410533470774776,0.3529866967095944,0.38985922002537243
268,0.33859865004180156,0.5122895450975378,0.4624541745643751,0.3403859127271675
269,0.27979961528182523,0.3566768483545942,0.31828452573251276,0.366539144437088
270,0.5060746701813478,6.114866855607706e-17,5.839451985508715e-17,0.13451545473788584
271,0.11462750006325434,0.0,0.0,0.3107440929261355
272,0.3383707030358617,0.0,0.0,0.3081722483627135
273,0.10044424848066807,0.0,0.0,0.4555251534403444
274,0.33789932263413774,0.0,0.0,0.40520509853123815
275,0.3807200137735437,0.3418418006387982,0.31598485626655587,0.4937017961146185
276,0.5595152215617312,0.514345819494793,0.473709726745243,0.16607417770865868
277,0.4394777026688761,0.3496971442124387,0.38111577188204276,0.31590508648962556
278,0.29528755297823733,5.996878329305917e-17,6.015427156865909e-17,0.43420141046827837
279,0.476411280719913,0.0,0.0,0.3389284456894149
280,0.38030356301295537,0.0,0.0,0.4630663908574163
281,0.40349022686630126,0.0,0.0,0.21927325005665366
282,0.30067959365397323,0.0,0.0,0.49405782840011986
283,0.3307321696052621,0.3549923001180776,0.35218379605747907,0.365819619217072
284,0.33843701443662,0.5081089011803147,0.4770852957953319,0.347327035992905
285,0.404379668310995,0.3710088178208233,0.33108210732102183,0.4988382456883212
286,0.3863089102580471,5.996104538959247e-17,6.007090641500773e-17,0.4947104505556302
287,0.5241428073479805,0.0,0.0,0.47320351060430416
288,0.41692974948107403,0.0,0.0,0.5822884251921172
289,0.12888086675567617,0.0,0.0,0.5263177969672204
290,0.44711483834565247,0.0,0.0,0.3413069811852535
291,0.2846358005061337,0.3181698584058303,0.3692782865195554,0.443801248936452
292,0.32425354709732973,0.5084793302930646,0.48432943902851566,0.3848308487099899
293,0.318420488950254,0.3212240903058948,0.35829305084445845,0.6025464221177936
294,0.3120904003360604,5.82703558393577e-17,6.203234741327129e-17,0.48891122815716154
295,0.2321224969188567,0.0,0.0,0.35074942245154145
296,0.39866161951624346,0.0,0.0,0.4661043989463149
297,0.25844639409751513,0.0,0.0,0.2763067759753006
298,0.4564065867671922,0.0,0.0,0.4457659998067548
299,0.6532237303127741,0.33502741697125427,0.3204147364654099,0.3357343733463027
300,0.2878039201488011,0.4818309403150181,0.48878055844234347,0.2518806059794668
301,0.3710755921726889,0.35497431994976797,0.3055831040139725,0.47798024635959446
302,0.12596768291976768,5.914909033771307e-17,5.661682301587117e-17,0.46917252868976983
303,0.33943309330959776,0.0,0.0,0.41524788622780967
304,0.4424596451107368,0.0,0.0,0.3598912257909383
305,0.47146505641891157,0.0,0.0,0.2727652677985439
306,0.4283507097471909,0.0,0.0,0.3044796496470565
307,0.5183274757590824,0.36498834227552396,0.3638730702919665,0.3324731353093051
308,0.6752197903130603,0.5285220995926774,0.5185227714235292,0.39724700754628883
309,0.5706316020269447,0.33658469756322745,0.348249843845677,0.5070190066436764
310,0.32593583690662475,5.971269192350453e-17,5.659358609348511e-17,0.4842283509554537
311,0.22429073463651095,0.0,0.0,0.2045443733218971
312,0.33743266024482627,0.0,0.0,0.30872446823051186
313,0.30456272877606816,0.0,0.0,0.3272449033806191
314,0.4656089635598627,0.0,0.0,0.16731589592327484
315,0.31114165139485317,0.33005822629182646,0.35676240381640933,0.48587310003279377
316,0.4131919655143652,0.5223658251484606,0.5086489820831495,0.39585822634154727
317,0.4830624107914341,0.38451868877347684,0.35674676880292217,0.38794675167470544
318,0.3679782146204889,6.075192570897289e-17,6.315925857213774e-17,0.5126349077397705
319,0.2746296230630234,0.0,0.0,0.37809190666623876
320,0.4953744826163728,0.0,0.0,0.33482003036120184
321,0.21120818581801726,0.0,0.0,0.45631404239389434
322,0.3875399781412501,0.0,0.0,0.5262066683865526
323,0.42494027795526657,0.367095323257111,0.37621555202185447,0.4587530368983226
324,0.4219103495689595,0.4977895601048164,0.4477216976224676,0.4892384435988113
325,0.4171558859012081,0.3476111419338397,0.36807900927471404,0.3845495153191116
326,0.4389370588387529,6.268177763469352e-17,5.917597937831233e-17,0.36970730222183734
327,0.3655655363888649,0.0,0.0,0.3804083513232828
328,0.3409179723483813,0.0,0.0,0.30241170551948315
329,0.3581780695323762,0.0,0.0,0.34213084256138565
330,0.35899862723010667,0.0,0.0,0.5579381716157895
331,0.5076913364310323,0.3298218675810462,0.33840760917341584,0.6297326135845779
332,0.3554973594862907,0.4976660387718039,0.49426790845706836,0.5793699988377602
333,0.48361411489917017,0.3877242958905285,0.33920282175671645,0.26661126832149096
334,0.37962370878873647,6.458714128313832e-17,6.610798546138078e-17,0.23573804710425209
335,0.31681152331273277,0.0,0.0,0.24986606080382961
336,0.4393807447516768,0.0,0.0,0.3909787673652114
337,0.3260078341405479,0.0,0.0,0.11788076737709335
338,0.48378483412127743,0.0,0.0,0.36108627338650606
339,0.4500258387320382,0.35289951069024267,0.3638312330934858,0.5694631555289711
340,0.3603339611392641,0.4939228059123867,0.4844514426024517,0.5182103131213469
341,0.45161670814631566,0.3562114354338542,0.34989145938051397,0.347843761555509
342,0.4321989957461272,5.905130280172033e-17,5.905163568786857e-17,0.33420447906019957
343,0.4845051871938555,0.0,0.0,0.4254773972935501
344,0.4739565003994807,0.0,0.0,0.470868674682971
345,0.4476824046667758,0.0,0.0,0.3452412758201715
346,0.30700911090886757,0.0,0.0,0.39633160385780014
347,0.6734137014115532,0.34914074819117186,0.3514743268021533,0.37195402974214514
348,0.2794065849225629,0.5210146974563025,0.47073933440895954,0.2866332618922225
349,0.49348132002237843,0.35221659843530645,0.3586982546435433,0.3765806277919661
350,0.42047018084718096,6.723059231634754e-17,5.939876125442025e-17,0.34774904513767474
351,0.2511407653460361,0.0,0.0,0.24249059099528195
352,0.3646990933568175,0.0,0.0,0.4417372810084404
353,0.39046710205579976,0.0,0.0,0.44667445854285276
354,0.5501138656969126,0.0,0.0,0.4891275642003679
355,0.3570113006522426,0.3607440336275499,0.3410070655487253,0.351535355133827
356,0.39336109347342485,0.5018252779232076,0.4956207455607553,0.2211980263043955
357,0.16473543017813752,0.34692192970066565,0.36403981046688133,0.44507550364482873
358,0.5506054665570251,5.966390582830033e-17,5.65444285996486e-17,0.31071791578169605
359,0.26129556637825674,0.0,0.0,0.27927557735569375
360,0.4095933368610285,0.0,0.0,0.25119694297276673
361,0.387974670900521,0.0,0.0,0.370583201063992
362,0.40952856062996984,0.0,0.0,0.5770613870133512
363,0.509101652359795,0.35600551869579233,0.36459424272807395,0.377570501737156
364,0.5864549033386672,0.5069090316699466,0.512963846047365,0.31034835289161045
365,0.4232648208669066,0.3531069394922584,0.3601353575764089,0.46330879397571023
366,0.4424100522001636,6.182964634114308e-17,6.194629812675551e-17,0.3941834784142394
367,0.40100460754541145,0.0,0.0,0.1561853171038866
368,0.4784141983752182,0.0,0.0,0.44289568795748424
369,0.3515826214691192,0.0,0.0,0.610721036267912
370,0.5266265182949897,0.0,0.0,0.159033870110446
371,0.5389242459824903,0.3528253340406382,0.33823220834061823,0.3043036570155395
372,0.5273411637216393,0.5383275635478653,0.4998818951755735,0.13423475398818774
373,0.3318594726841043,0.35231859906227886,0.3695472390103235,0.39034381734366846
374,0.3598272925584365,6.518637191182561e-17,5.2646591541285835e-17,0.47569967964329085
375,0.3918209582957955,0.0,0.0,0.3784243343973799
376,0.23932147086802288,0.0,0.0,0.5156052451621904
377,0.5571108995951213,0.0,0.0,0.4806739078195333
378,0.4176044288718987,0.0,0.0,0.589046814572334
379,0.45601166754699196,0.3679725872417216,0.352984008608094,0.5436399555972293
380,0.361131638249396,0.47655714462269,0.49120445772962973,0.37853777536116584
381,0.26493112284981757,0.35265837612835343,0.3513383638189619,0.4042915244100038
382,0.31600268680344634,5.762414816719859e-17,5.886519419621844e-17,0.28953798380282614
383,0.3895392975498787,0.0,0.0,0.344553261899715
384,0.4434790654935767,0.0,0.0,0.3823193514200193
385,0.41352854171407577,0.0,0.0,0.38885865530026836
386,0.4532349927135952,0.0,0.0,0.5527879437197611
387,0.39364675018566603,0.3778500353960806,0.36307881429041367,0.3943325814031206
388,0.46818744771394294,0.5296602118635518,0.5259260677669817,0.32535394973366444
389,0.5456326742923945,0.35353677112225146,0.3750089931079653,0.310388284163485
390,0.44661512846210605,6.641928823741246e-17,5.679814222091572e-17,0.4416462113804604
391,0.4483035764790978,0.0,0.0,0.2270355468449038
392,0.40525430237070903,0.0,0.0,0.35573404542495424
393,0.24675035891568214,0.0,0.0,0.5298158904211845
394,0.3138124162481144,0.0,0.0,0.4475389138853218
395,0.47255344594202664,0.34372523397027027,0.3765248406592203,0.4196053269637669
396,0.41718516411523016,0.5407653099603313,0.5596792905985741,0.41468802894739576
397,0.4410501545229252,0.38373023314905885,0.36345556668392126,0.29410940665292507
398,0.5434950042244533,5.960984099874632e-17,6.262979760276972e-17,0.29013919139659183
399,0.43966946579857574,0.0,0.0,0.34754769858418466
400,0.5014438146043432,0.0,0.0,0.4026824970409903
401,0.4062365364127304,0.0,0.0,0.4915833986458685
402,0.33726003315280983,0.0,0.0,0.4272376626183973
403,0.42098178154422333,0.37807112185107583,0.34937284027855303,0.5620458150410822
404,0.33750641952934,0.49143156982947006,0.47919622597641687,0.5785014024222064
405,0.5525978931429022,0.3457053980962334,0.3576275479398789,0.47629511871387775
406,0.4545943016836079,6.6384362024172e-17,6.23290661502705e-17,0.49805333483564945
407,0.41881964712848535,0.0,0.0,0.2676970453268479
408,0.4988381873573726,0.0,0.0,0.260323973665756
409,0.1944514291178361,0.0,0.0,0.4482544081991752
410,0.47648406914002106,0.0,0.0,0.28354929281905034
411,0.2953924921397214,0.39000139606816403,0.3601729946968513,0.3974198861685654
412,0.41694470415918894,0.5354214217955732,0.5349873091286197,0.494789464538729
413,0.3652863113234372,0.38262940502597875,0.3621819996349286,0.5377943630386793
414,0.44141752834425707,6.524164613619949e-17,6.419383100000607e-17,0.3498223021057557
415,0.3892757994662542,0.0,0.0,0.3014626410393896
416,0.5094304913676068,0.0,0.0,0.40696493615758617
417,0.335942261348763,0.0,0.0,0.2887776330896354
